dimension,layer,token_id,token,corpus_count,filter_status,retained,mean_raw_logit,median_raw_logit,maximum_raw_logit,best_corpus_rank,median_corpus_rank,participants_top10,participants_top50,participants_top100
Evaluation,12,19852,Sometimes,4,frequency_below_5,False,3.240272872949093,4.166421093527459,10.481075710111494,145,463.0,0,0,0
Evaluation,12,19991,programming,1,frequency_below_5,False,-1.1809225787891076,-0.48706415258463265,4.928580795550897,224,796.0,0,0,0
Evaluation,12,20050,drew,1,frequency_below_5,False,0.18139320956742105,0.4961698387003748,5.114905223634591,260,710.0,0,0,0
Evaluation,12,20354,loyal,1,frequency_below_5,False,-3.1491719636617206,-0.19585923888988174,5.038556297538331,448,839.0,0,0,0
Evaluation,12,20430,contributed,1,frequency_below_5,False,-3.63811476659714,-2.7836494950673014,2.337476177198231,419,953.5,0,0,0
Evaluation,12,20452,predict,2,frequency_below_5,False,-0.306032736980927,-0.690317058138083,8.44945669462848,92,874.0,0,0,1
Evaluation,12,20596,Used,1,frequency_below_5,False,0.09456734579895482,-0.12502947732862735,7.27552274895132,96,814.0,0,0,1
Evaluation,12,20614,ultimately,1,frequency_below_5,False,-4.989962875949584,-3.031445188072448,6.737605224813547,339,988.5,0,0,0
Evaluation,12,20687,Perhaps,1,frequency_below_5,False,-4.511884786525624,-3.0343533471223907,2.9957104568802397,534,970.0,0,0,0
Evaluation,12,20914,gradually,1,frequency_below_5,False,5.670523449803823,6.213885246925383,11.778194468409545,78,333.0,0,0,10
Evaluation,12,21083,minus,2,frequency_below_5,False,6.28050596702405,6.793298255972248,12.409344190762374,62,319.0,0,0,45
Evaluation,12,21166,initially,1,frequency_below_5,False,4.650976811679778,6.806775031277134,13.389106155990403,70,355.0,0,0,1
Evaluation,12,21213,varied,1,frequency_below_5,False,1.1958442815794976,1.4366398412169106,8.421391886093675,198,649.0,0,0,0
Evaluation,12,21288,dude,1,frequency_below_5,False,2.885419827362557,3.873452195934067,9.708968264619907,179,498.5,0,0,0
Evaluation,12,21326,fails,1,frequency_below_5,False,-6.013625734013785,-5.947835340178364,-2.2667162897720434,510,1076.5,0,0,0
Evaluation,12,21352,stayed,21,retained,True,10.845324166267503,10.903640838815232,22.496993533800634,1,115.0,7,85,214
Evaluation,12,21381,sour,1,frequency_below_5,False,-0.4532126914436205,-0.6379664976398468,3.47749413013556,182,869.0,0,0,0
Evaluation,12,21447,continued,1,frequency_below_5,False,-0.07031981616041524,-0.6495878797442378,7.635387213615907,94,874.0,0,0,1
Evaluation,12,21459,desert,1,frequency_below_5,False,-1.049225315547748,-1.1878558552362812,3.5506099917260627,223,884.0,0,0,0
Evaluation,12,21581,chances,2,frequency_below_5,False,3.521451085114383,3.620343279592915,8.551852569685826,80,491.5,0,0,1
Evaluation,12,21854,challenging,1,frequency_below_5,False,-3.3480421959011193,-0.33572771077202146,4.0780975541669795,557,846.5,0,0,0
Evaluation,12,21869,YES,1,frequency_below_5,False,0.1698929898072404,-0.47845662593751076,15.336564479505942,7,833.5,1,10,14
Evaluation,12,22092,searching,1,frequency_below_5,False,4.665929732816644,5.313229654695368,11.491172873345239,50,401.0,0,1,1
Evaluation,12,22215,attempted,1,frequency_below_5,False,-4.807024765126208,-3.5621838599672415,1.8346324272806336,646,979.0,0,0,0
Evaluation,12,22312,assignment,1,frequency_below_5,False,-5.172155794326862,-4.7822672554493035,0.2783826265103129,347,1041.5,0,0,0
Evaluation,12,22358,steady,3,frequency_below_5,False,6.848297141382759,7.552241668467442,13.949564253318586,43,259.0,0,2,8
Evaluation,12,22599,adjacent,1,frequency_below_5,False,-0.2833073862504517,-0.13677670599745384,6.489153314080292,217,763.0,0,0,0
Evaluation,12,22623,choosing,18,retained,True,3.0243418906933606,3.7112579176049754,9.557762919265683,69,496.0,0,0,1
Evaluation,12,22759,rejected,1,frequency_below_5,False,0.09448028493300308,0.1645980867985566,4.349050954814685,266,764.0,0,0,0
Evaluation,12,22830,'-,2,frequency_below_5,False,-3.5610935987823296,-3.5027223585654133,0.8278810300209032,467,989.5,0,0,0
Evaluation,12,23213,staying,4,frequency_below_5,False,9.240163194676429,9.788449398331498,17.49049048075576,2,167.5,1,25,94
Evaluation,12,23217,honestly,1,frequency_below_5,False,6.4707029500920985,8.281706519534985,14.103763782249917,65,258.0,0,0,10
Evaluation,12,23223,occasions,2,frequency_below_5,False,-8.175463520984174,-6.319721651144692,0.6890852579345781,817,1086.0,0,0,0
Evaluation,12,23456,ignored,1,frequency_below_5,False,7.131858375219739,6.6834830838145205,16.13832309326927,19,353.0,0,85,104
Evaluation,12,23721,tries,2,frequency_below_5,False,3.7320142556323352,3.799981137401169,10.610552701345819,127,470.0,0,0,0
Evaluation,12,23905,searched,2,frequency_below_5,False,2.025202493449641,2.21345355053867,11.817230053572809,45,592.0,0,1,1
Evaluation,12,23988,Later,1,frequency_below_5,False,-7.606614762013992,-7.558984707746402,-0.6625963374784952,630,1097.0,0,0,0
Evaluation,12,24160,Therefore,1,frequency_below_5,False,-1.1835193554638812,-1.5676178067998463,6.930529234086052,118,923.5,0,0,0
Evaluation,12,24212,clicking,9,retained,True,0.9265712052311953,1.8065500894724882,8.78415714946267,186,637.0,0,0,0
Evaluation,12,24259,besides,1,frequency_below_5,False,0.00040031131457137447,1.860843640085123,6.95691224924067,393,665.0,0,0,0
Evaluation,12,24654,occasionally,2,frequency_below_5,False,3.8942882927436298,6.852988534571998,13.213171135663707,69,350.5,0,0,5
Evaluation,12,24740,flip,3,frequency_below_5,False,-2.66353997967829,-0.9434015180933852,5.56982493359446,376,865.5,0,0,0
Evaluation,12,24780,"""-",1,frequency_below_5,False,-12.298739974605258,-11.241630335253443,-6.799677100930365,980,1133.0,0,0,0
Evaluation,12,25343,indicator,1,frequency_below_5,False,-3.139425585159345,-2.94505921528584,1.4648710170788874,398,954.5,0,0,0
Evaluation,12,25540,lessly,1,frequency_below_5,False,-0.1649613744741539,1.163195561816286,7.134829245274754,367,705.5,0,0,0
Evaluation,12,25973,pile,1,frequency_below_5,False,-1.6183657435105534,-1.2082856620910545,3.102342616193367,302,864.5,0,0,0
Evaluation,12,26014,beneficial,1,frequency_below_5,False,-4.11337162656098,-2.3753605419381696,3.5017470408978313,549,952.5,0,0,0
Evaluation,12,26055,sufficiently,1,frequency_below_5,False,-3.7560191258015827,-1.893691810447892,6.640306302887539,343,930.5,0,0,0
Evaluation,12,26353,bullet,1,frequency_below_5,False,-0.047885354455301295,-0.07926715998238698,4.6575134305436805,194,787.5,0,0,0
Evaluation,12,26387,theories,1,frequency_below_5,False,-3.942482233573412,-4.690407008240722,5.350657142600305,128,1060.0,0,0,0
Evaluation,12,26428,ept,1,frequency_below_5,False,-5.041813963586317,-5.061783291156953,0.2966765677811318,475,1054.0,0,0,0
Evaluation,12,26501,picking,2,frequency_below_5,False,7.402216353473783,8.301362975581267,13.539859362960751,30,237.0,0,1,12
Evaluation,12,26561,definite,1,frequency_below_5,False,-1.18896438139794,0.3303867577609347,5.274118127583767,453,769.0,0,0,0
Evaluation,12,26631,thats,1,frequency_below_5,False,0.38036779750771677,3.4255351540388537,8.066120621413363,263,567.0,0,0,0
Evaluation,12,26831,cg,1,frequency_below_5,False,-14.731719942689693,-11.47215984681035,-6.862196842716024,1114,1137.0,0,0,0
Evaluation,12,26911,bite,1,frequency_below_5,False,-1.493661012751497,-0.6821692105335023,3.1608999414602135,318,820.0,0,0,0
Evaluation,12,26966,Partner,2,frequency_below_5,False,-7.4543730373353965,-6.4880072014818735,-0.7439317769164258,778,1088.0,0,0,0
Evaluation,12,27065,Nope,2,frequency_below_5,False,0.2010730351275027,0.5066299186960455,15.150617938762387,13,762.5,0,2,2
Evaluation,12,27104,simultaneously,1,frequency_below_5,False,9.314266202037759,9.078901497825807,20.07478929696643,8,215.0,8,96,124
Evaluation,12,27249,WAS,1,frequency_below_5,False,-5.124057787368568,-4.74099469711687,0.44957319332104284,556,1038.0,0,0,0
Evaluation,12,27434,instantly,1,frequency_below_5,False,5.742422319931653,8.022957769195344,13.225600880871893,66,275.0,0,0,12
Evaluation,12,27519,productive,3,frequency_below_5,False,0.8026856990534041,1.72502990137387,7.3643990877702,174,635.0,0,0,0
Evaluation,12,27707,succeeded,1,frequency_below_5,False,-1.6042390799630941,-1.6477423809959149,3.2727099299281512,186,915.5,0,0,0
Evaluation,12,27930,consistently,9,retained,True,5.319681938537484,7.661062226867894,14.637005335759024,32,294.0,0,1,16
Evaluation,12,27976,awful,1,frequency_below_5,False,9.452031593470434,9.663542516361865,15.757105791691089,13,177.0,0,56,114
Evaluation,12,28243,rounds,12,retained,True,-2.589714437528271,-2.6159952185674697,2.676543479071089,308,926.5,0,0,0
Evaluation,12,28571,hitting,3,frequency_below_5,False,0.4250600681656078,3.205860065165065,10.831116357029089,151,591.0,0,0,0
Evaluation,12,28642,counting,2,frequency_below_5,False,-0.4010359985745613,0.017156121276744467,8.574807471517701,254,754.5,0,0,0
Evaluation,12,29065,badly,1,frequency_below_5,False,10.30586800733183,10.177979202605155,15.500680607982984,9,161.5,1,91,150
Evaluation,12,29097,favorable,1,frequency_below_5,False,-5.336491929443422,-5.263846517689945,-0.4060923121126955,310,1056.0,0,0,0
Evaluation,12,29163,figured,1,frequency_below_5,False,1.9147270892675523,3.003720013912785,9.231411779647077,234,555.5,0,0,0
Evaluation,12,29198,waited,4,frequency_below_5,False,2.8922299132669713,3.0079252537323273,9.294742620320466,179,535.5,0,0,0
Evaluation,12,29570,pressing,2,frequency_below_5,False,4.840666508291679,4.20450643031394,10.318153492253597,38,509.0,0,46,83
Evaluation,12,29774,rode,1,frequency_below_5,False,-5.019650496633999,-4.975440081180042,-0.1432251197132075,439,1042.0,0,0,0
Evaluation,12,29967,Stayed,1,frequency_below_5,False,0.7566787961631667,0.8421524131215253,11.126114894943559,31,690.5,0,1,10
Evaluation,12,30028,odds,1,frequency_below_5,False,-5.726414915433347,-4.619189122360659,0.35771411001966724,642,1027.0,0,0,0
Evaluation,12,30212,positive,1,frequency_below_5,False,-3.584083027714848,-4.186608327728443,2.448253751757859,200,1044.5,0,0,0
Evaluation,12,30284,cled,1,frequency_below_5,False,-5.887816243467102,-5.828212779366707,-1.5091680291703287,326,1070.0,0,0,0
Evaluation,12,30314,failing,4,frequency_below_5,False,2.226446309231826,1.2571684884084475,14.67921501076432,35,731.5,0,11,79
Evaluation,12,30578,outlined,1,frequency_below_5,False,-6.510653570778976,-2.986017530874144,2.1224244508993597,674,995.5,0,0,0
Evaluation,12,30696,sticks,1,frequency_below_5,False,-6.455692872178777,-5.349814663925191,-0.3018525227537121,684,1057.0,0,0,0
Evaluation,12,30895,avoided,1,frequency_below_5,False,-2.1451763418086944,-1.5181856417316038,2.834938219645231,381,872.0,0,0,0
Evaluation,12,31171,continuously,2,frequency_below_5,False,7.029189853473804,7.643885402662592,13.682581601671751,74,240.0,0,0,10
Evaluation,12,31185,consecutive,3,frequency_below_5,False,3.2503848995359044,2.9385914729381155,16.772200653717537,25,588.0,0,11,20
Evaluation,12,31220,alternate,2,frequency_below_5,False,0.9058952336102524,0.844257892397936,5.266878068390344,180,712.5,0,0,0
Evaluation,12,31441,Stick,1,frequency_below_5,False,-6.291645389906662,-6.391904346168229,-0.892425409894489,328,1096.0,0,0,0
Evaluation,12,31535,repeatedly,3,frequency_below_5,False,7.5856928019967045,7.954821571394255,12.467474959732076,65,232.0,0,0,22
Evaluation,12,31554,systematic,1,frequency_below_5,False,-1.660573943250781,-1.5672459484426056,1.8056066616903585,226,916.0,0,0,0
Evaluation,12,31565,companion,1,frequency_below_5,False,3.8303436845574534,3.562560766333559,8.74027731377381,64,540.5,0,0,56
Evaluation,12,31803,sooner,1,frequency_below_5,False,2.137788811440263,4.494478668022277,10.974515357267027,173,501.0,0,0,0
Evaluation,12,31827,negative,1,frequency_below_5,False,2.340688697265326,1.2058500079717633,12.750675328684736,41,734.0,0,14,73
Evaluation,12,31856,guided,1,frequency_below_5,False,-9.605594351058997,-6.190419682686821,-1.7125038663622052,944,1095.0,0,0,0
Evaluation,12,31928,generating,1,frequency_below_5,False,-2.4578094102615737,-0.51887030036793,4.407026943794947,515,850.0,0,0,0
Evaluation,12,32155,selecting,4,frequency_below_5,False,2.2994251449808134,2.23677295905319,9.031886221221901,90,611.5,0,0,9
Evaluation,12,32209,switching,22,retained,True,2.550106865224544,3.447155525171013,9.73106971188257,116,514.5,0,0,0
Evaluation,12,32269,yeah,1,frequency_below_5,False,3.4969769412788456,2.851887387731458,13.677920543546323,19,603.5,0,9,59
Evaluation,12,32514,longest,1,frequency_below_5,False,3.355165056779272,1.694452815786755,21.648680277787406,7,698.0,10,83,94
Evaluation,12,32657,nothing,3,frequency_below_5,False,1.797448179572186,2.082124609347896,14.493433946469018,17,607.5,0,2,10
Evaluation,12,33184,draws,1,frequency_below_5,False,0.531043256748505,0.5784413960546763,5.36619106604624,218,773.0,0,0,0
Evaluation,12,33220,Probably,1,frequency_below_5,False,0.5251743892696054,1.097890779208571,7.447013435172554,239,655.0,0,0,0
Evaluation,12,33959,Ist,1,frequency_below_5,False,-13.100812774923298,-12.700617223267596,-8.70276475143022,877,1138.0,0,0,0
Evaluation,12,34158,utilized,1,frequency_below_5,False,-6.88635442291691,-4.563334353050125,1.4403063128505529,750,1044.0,0,0,0
Evaluation,12,34162,strat,1,frequency_below_5,False,-7.822276467918179,-7.346391147230932,3.759640998750975,296,1104.0,0,0,0
Evaluation,12,34303,performs,1,frequency_below_5,False,-5.577740295350268,-4.801610050600987,-0.12037232683532728,466,1047.0,0,0,0
Evaluation,12,35109,shifts,1,frequency_below_5,False,2.283527082762863,2.2197614831459678,7.465597787455696,127,613.5,0,0,0
Evaluation,12,35260,disappoint,1,frequency_below_5,False,0.8256511511762453,0.6022505907447531,11.070320401941803,34,777.0,0,2,10
Evaluation,12,35473,cycling,1,frequency_below_5,False,-4.752474100008449,-4.648870342939058,1.1472478588085044,339,1029.5,0,0,0
Evaluation,12,35583,pickup,1,frequency_below_5,False,1.507047498231119,1.5321082138139799,6.051285433509529,151,683.5,0,0,0
Evaluation,12,35807,profitable,3,frequency_below_5,False,-2.7274394494369174,-1.9385628235316235,5.292113006053014,350,898.5,0,0,0
Evaluation,12,36011,randomly,6,retained,True,5.81065910764423,7.556095738762865,14.645309654670216,30,313.0,0,1,8
Evaluation,12,36168,rhythm,1,frequency_below_5,False,-2.270973558809045,-1.8424456740543973,2.381162157514645,271,897.0,0,0,0
Evaluation,12,36306,failures,8,retained,True,-3.0175136244835046,-2.8857799057036484,2.0943463552482044,368,973.0,0,0,0
Evaluation,12,36429,switched,52,retained,True,4.129886255977919,5.914807288364305,11.204500164084086,74,409.5,0,0,3
Evaluation,12,36528,guilt,1,frequency_below_5,False,2.1026074209595715,1.5035342898679418,11.456012879468162,59,705.5,0,0,23
Evaluation,12,36780,brow,1,frequency_below_5,False,-1.6693997344603595,-1.8560105966885252,2.9434966981121136,202,932.5,0,0,0
Evaluation,12,37106,continually,2,frequency_below_5,False,5.282086391524397,6.178429545471266,12.507845042526817,128,359.5,0,0,0
Evaluation,12,37133,crap,1,frequency_below_5,False,2.5872945017247115,3.537093415207428,9.332828790472115,201,503.5,0,0,0
Evaluation,12,37275,didnt,5,retained,True,1.1722492788460928,2.2333650230022872,8.459095044599419,213,622.0,0,0,0
Evaluation,12,37438,stay,3,frequency_below_5,False,0.6706804710273158,0.9161269724990466,10.279146187264544,40,679.0,0,1,1
Evaluation,12,37615,liber,1,frequency_below_5,False,-6.431897857618948,-7.278062972813307,1.5629139447265388,222,1114.0,0,0,0
Evaluation,12,37762,motivated,1,frequency_below_5,False,2.976546761756798,3.831129506359254,9.572473988579418,130,493.5,0,0,0
Evaluation,12,38267,handful,1,frequency_below_5,False,1.5664242244511828,4.040876460343687,8.663866855257465,208,516.0,0,0,0
Evaluation,12,38873,safer,1,frequency_below_5,False,-5.259398040403152,-4.674810205808411,0.41715560069936,576,1026.0,0,0,0
Evaluation,12,38895,switches,1,frequency_below_5,False,-1.6400675098180462,-1.3187459134515498,6.731167228078258,263,855.5,0,0,0
Evaluation,12,39258,gaining,1,frequency_below_5,False,-0.8931209858559513,-0.024902868534984066,3.9549383439622194,403,769.5,0,0,0
Evaluation,12,39653,deciding,2,frequency_below_5,False,5.4445229772314505,5.388026578923945,11.91690060772087,50,408.0,0,1,21
Evaluation,12,39786,successful,1,frequency_below_5,False,-5.292274825944839,-6.518855286597195,13.445854213806193,44,1102.0,0,8,8
Evaluation,12,39945,loses,1,frequency_below_5,False,-2.8106887890090624,-1.919745037125855,3.600959331535082,551,886.0,0,0,0
Evaluation,12,40003,shifted,1,frequency_below_5,False,0.5143657628294356,2.399204607314558,6.934399668342964,336,646.0,0,0,0
Evaluation,12,40389,lasted,1,frequency_below_5,False,2.191907361451278,2.1835278805108818,8.749131012414384,79,632.0,0,0,9
Evaluation,12,41498,catching,1,frequency_below_5,False,6.929415115704362,5.444477585333888,20.81075810045023,6,431.0,13,94,106
Evaluation,12,41966,favor,1,frequency_below_5,False,-6.821845461014951,-6.700353937202521,-0.4763600850116658,495,1089.0,0,0,0
Evaluation,12,42189,struggled,2,frequency_below_5,False,-0.27092271678231106,1.465733622514765,5.757928665185713,354,698.0,0,0,0
Evaluation,12,42377,clicked,10,retained,True,1.612744671392552,2.725311071116165,10.569018483740379,59,594.0,0,0,1
Evaluation,12,43409,pseudo,1,frequency_below_5,False,-2.6182008036983233,-2.648833097156459,1.3115596458776815,322,953.0,0,0,0
Evaluation,12,43630,Repeat,1,frequency_below_5,False,-1.2999364366310027,-3.6598952302025634,18.40979784583413,17,1031.0,0,53,79
Evaluation,12,44168,companions,1,frequency_below_5,False,1.678565387504585,1.0830965711531264,8.651018954846725,89,746.5,0,0,47
Evaluation,12,44199,Idea,1,frequency_below_5,False,-7.2381836004881945,-6.576710785684461,3.2605494273270126,167,1088.0,0,0,0
Evaluation,12,44224,extensively,1,frequency_below_5,False,-0.320234570331958,0.15380476997460862,6.327545092088228,316,745.0,0,0,0
Evaluation,12,44285,cared,1,frequency_below_5,False,-2.1586292781282106,-2.133890923534654,3.870189004654607,237,916.0,0,0,0
Evaluation,12,45357,Partner,1,frequency_below_5,False,-3.124542000919867,-2.727442109455308,3.4710044815842633,470,941.0,0,0,0
Evaluation,12,46235,Few,1,frequency_below_5,False,-2.174759222087463,-2.3696340389258763,2.326185383539205,266,965.5,0,0,0
Evaluation,12,46282,versa,1,frequency_below_5,False,-11.152928524330553,-11.007656797207492,-1.7344977276081934,304,1132.0,0,0,0
